row_row__id,row_row__uuid,row_row__position,row_row__address,row_draw_date,row_winning_numbers,row_multiplier
row-gv5s~tz3i.dk7a,00000000-0000-0000-1AF7-7C2FFE588E89,0,https://data.ny.gov/resource/d6yy-54nr/row-gv5s~tz3i.dk7a,2013-05-25T00:00:00,02 06 19 21 27 25,3
row-nkqr~4pda-6ebr,00000000-0000-0000-938B-19F4241E8594,0,https://data.ny.gov/resource/d6yy-54nr/row-nkqr~4pda-6ebr,2013-05-22T00:00:00,09 31 35 41 57 26,4
row-e4mx-s3gv_uszn,00000000-0000-0000-476B-6BCAB9AE73E4,0,https://data.ny.gov/resource/d6yy-54nr/row-e4mx-s3gv_uszn,2013-05-18T00:00:00,10 13 14 22 52 11,2
row-ctrq-63xy~djr8,00000000-0000-0000-5903-91F7298666F6,0,https://data.ny.gov/resource/d6yy-54nr/row-ctrq-63xy~djr8,2013-05-15T00:00:00,02 11 26 34 41 32,3
row-jc9c~y2ey_9jfq,00000000-0000-0000-74FD-CB691199209B,0,https://data.ny.gov/resource/d6yy-54nr/row-jc9c~y2ey_9jfq,2013-05-11T00:00:00,06 13 19 23 43 16,4
row-dqf6-rbzk~7apb,00000000-0000-0000-8464-4AC492CF800E,0,https://data.ny.gov/resource/d6yy-54nr/row-dqf6-rbzk~7apb,2013-05-08T00:00:00,21 22 26 30 57 27,4
row-yvsb_gzu5-w3zx,00000000-0000-0000-E416-62DE090328D4,0,https://data.ny.gov/resource/d6yy-54nr/row-yvsb_gzu5-w3zx,2013-05-04T00:00:00,07 12 26 36 40 17,2
row-bntv-gw3v.zwhc,00000000-0000-0000-77F7-E122D848BE14,0,https://data.ny.gov/resource/d6yy-54nr/row-bntv-gw3v.zwhc,2013-05-01T00:00:00,22 26 31 54 55 18,2
row-juz8_wjxx-bba9,00000000-0000-0000-874E-1419DD20D24C,0,https://data.ny.gov/resource/d6yy-54nr/row-juz8_wjxx-bba9,2013-04-27T00:00:00,03 23 48 54 55 05,3
row-u7sm_c43i.594m,00000000-0000-0000-44BA-85A2F8E7D10F,0,https://data.ny.gov/resource/d6yy-54nr/row-u7sm_c43i.594m,2013-04-24T00:00:00,09 19 31 56 59 02,3
row-vhyq.ic7t~nvi3,00000000-0000-0000-868C-50B59A8C8107,0,https://data.ny.gov/resource/d6yy-54nr/row-vhyq.ic7t~nvi3,2013-04-20T00:00:00,06 08 30 39 48 20,5
row-rqwu-m8u5.2ipk,00000000-0000-0000-EA4E-FA8DA5D68246,0,https://data.ny.gov/resource/d6yy-54nr/row-rqwu-m8u5.2ipk,2013-04-17T00:00:00,13 18 36 48 58 28,3
row-qcqf_th62-my9p,00000000-0000-0000-C525-E53DC9AF462B,0,https://data.ny.gov/resource/d6yy-54nr/row-qcqf_th62-my9p,2013-04-13T00:00:00,10 12 31 56 57 33,4
row-n7nv.pt6h.tcva,00000000-0000-0000-C34C-51865A2D1B05,0,https://data.ny.gov/resource/d6yy-54nr/row-n7nv.pt6h.tcva,2013-04-10T00:00:00,01 36 40 52 53 20,2
row-3659_65j7~hija,00000000-0000-0000-079F-0B44785409AD,0,https://data.ny.gov/resource/d6yy-54nr/row-3659_65j7~hija,2013-04-06T00:00:00,04 07 08 29 39 24,2
row-7t29-i2pk~x5ap,00000000-0000-0000-0E8E-B5F0E6B84537,0,https://data.ny.gov/resource/d6yy-54nr/row-7t29-i2pk~x5ap,2013-04-03T00:00:00,01 06 08 12 35 03,4
row-epvi-qabq.dhcn,00000000-0000-0000-CB0E-395EC7BAB4DE,0,https://data.ny.gov/resource/d6yy-54nr/row-epvi-qabq.dhcn,2013-03-30T00:00:00,11 23 26 46 55 27,4
row-n923.rsne_nths,00000000-0000-0000-868A-F406927C1A4C,0,https://data.ny.gov/resource/d6yy-54nr/row-n923.rsne_nths,2013-03-27T00:00:00,07 37 43 48 52 16,2
row-aasg.s83n.w66d,00000000-0000-0000-CC80-04BFA458F1F3,0,https://data.ny.gov/resource/d6yy-54nr/row-aasg.s83n.w66d,2013-03-23T00:00:00,17 29 31 52 53 31,2
row-yh3e-gegs-z3ca,00000000-0000-0000-ECC6-9EFE58E806D8,0,https://data.ny.gov/resource/d6yy-54nr/row-yh3e-gegs-z3ca,2013-03-20T00:00:00,13 14 17 43 54 15,3
row-ch4t-74j7-4hi2,00000000-0000-0000-44AD-EB7CD0DBEB5D,0,https://data.ny.gov/resource/d6yy-54nr/row-ch4t-74j7-4hi2,2013-03-16T00:00:00,03 07 21 44 53 16,4
row-s75b.ug74.cjh4,00000000-0000-0000-950A-551112082127,0,https://data.ny.gov/resource/d6yy-54nr/row-s75b.ug74.cjh4,2013-03-13T00:00:00,05 09 28 32 38 29,2
row-pd9p~i28p.g853,00000000-0000-0000-9941-FAA5B043A5A2,0,https://data.ny.gov/resource/d6yy-54nr/row-pd9p~i28p.g853,2013-03-09T00:00:00,10 37 40 46 52 12,2
row-62hh.ee8k_n53n,00000000-0000-0000-7652-8144EA8CC277,0,https://data.ny.gov/resource/d6yy-54nr/row-62hh.ee8k_n53n,2013-03-06T00:00:00,06 10 23 41 45 01,2
row-zwq3-34uq~pbha,00000000-0000-0000-847D-096A99FBFED3,0,https://data.ny.gov/resource/d6yy-54nr/row-zwq3-34uq~pbha,2013-03-02T00:00:00,03 08 13 41 56 16,5
row-umsi.srpk-f3w2,00000000-0000-0000-7C23-5BA159B8A36C,0,https://data.ny.gov/resource/d6yy-54nr/row-umsi.srpk-f3w2,2013-02-27T00:00:00,03 14 20 34 48 21,3
row-giib_8c4m.3pxh,00000000-0000-0000-D1D6-9E40D39BCC2E,0,https://data.ny.gov/resource/d6yy-54nr/row-giib_8c4m.3pxh,2013-02-23T00:00:00,02 05 31 39 41 29,5
row-nsth~gph5-ezrh,00000000-0000-0000-8497-5B95D3045C65,0,https://data.ny.gov/resource/d6yy-54nr/row-nsth~gph5-ezrh,2013-02-20T00:00:00,03 17 19 25 32 17,2
row-thrz.seth.q5hf,00000000-0000-0000-30B3-C2451BAFD9B5,0,https://data.ny.gov/resource/d6yy-54nr/row-thrz.seth.q5hf,2013-02-16T00:00:00,15 16 46 50 58 29,4
row-a4gq_25sg~6r3f,00000000-0000-0000-3A7E-3BA4F8B8A4A8,0,https://data.ny.gov/resource/d6yy-54nr/row-a4gq_25sg~6r3f,2013-02-13T00:00:00,12 23 25 27 43 29,4
row-imfi~ibve_2ymx,00000000-0000-0000-17C2-30A181716C5F,0,https://data.ny.gov/resource/d6yy-54nr/row-imfi~ibve_2ymx,2013-02-09T00:00:00,05 06 16 36 58 03,5
row-wmh6-i76h-esdw,00000000-0000-0000-F1BF-6E1EEB3FF3B6,0,https://data.ny.gov/resource/d6yy-54nr/row-wmh6-i76h-esdw,2013-02-06T00:00:00,05 27 36 38 41 12,4
row-azja.b76r.3hw7,00000000-0000-0000-1B31-5FA32929A113,0,https://data.ny.gov/resource/d6yy-54nr/row-azja.b76r.3hw7,2013-02-02T00:00:00,11 16 33 40 41 34,4
row-9sr6-7h5n~he8w,00000000-0000-0000-5314-57A319B5DC94,0,https://data.ny.gov/resource/d6yy-54nr/row-9sr6-7h5n~he8w,2013-01-30T00:00:00,14 16 32 47 52 16,3
row-8i2b.p8wp~4isp,00000000-0000-0000-834A-3865DDD992E0,0,https://data.ny.gov/resource/d6yy-54nr/row-8i2b.p8wp~4isp,2013-01-26T00:00:00,03 22 26 41 49 18,2
row-gvny~jt4z.5crq,00000000-0000-0000-BB32-8D470149844E,0,https://data.ny.gov/resource/d6yy-54nr/row-gvny~jt4z.5crq,2013-01-23T00:00:00,11 12 24 43 45 09,3
row-bc6t-9fry.7bzn,00000000-0000-0000-D2FE-AF1D75A0FCDF,0,https://data.ny.gov/resource/d6yy-54nr/row-bc6t-9fry.7bzn,2013-01-19T00:00:00,08 28 29 34 38 35,3
row-6856_6uah_vcz6,00000000-0000-0000-48C3-2CE9B5A5FF4D,0,https://data.ny.gov/resource/d6yy-54nr/row-6856_6uah_vcz6,2013-01-16T00:00:00,09 21 28 32 51 35,4
row-sza7~yabn.qami,00000000-0000-0000-CE5E-CD83DFD9B53A,0,https://data.ny.gov/resource/d6yy-54nr/row-sza7~yabn.qami,2013-01-12T00:00:00,10 14 21 23 47 07,2
row-tscw~txe3-5y9p,00000000-0000-0000-8CAC-EC2B663F8E8D,0,https://data.ny.gov/resource/d6yy-54nr/row-tscw~txe3-5y9p,2013-01-09T00:00:00,11 13 20 27 59 26,5
row-zdkp.3ymz_n8ww,00000000-0000-0000-0FC4-59720C93DFA5,0,https://data.ny.gov/resource/d6yy-54nr/row-zdkp.3ymz_n8ww,2013-01-05T00:00:00,26 30 49 51 54 25,2
row-vx4e~4g7j~ez9b,00000000-0000-0000-33E7-F41F907F36F8,0,https://data.ny.gov/resource/d6yy-54nr/row-vx4e~4g7j~ez9b,2013-01-02T00:00:00,18 20 28 35 53 20,2
row-tp3t_uc6u.vq5r,00000000-0000-0000-915A-3A33D27CA611,0,https://data.ny.gov/resource/d6yy-54nr/row-tp3t_uc6u.vq5r,2012-12-29T00:00:00,36 46 50 52 55 14,2
row-xujr_e76s.b39g,00000000-0000-0000-DD52-A3860D89F8ED,0,https://data.ny.gov/resource/d6yy-54nr/row-xujr_e76s.b39g,2012-12-26T00:00:00,11 13 23 43 54 04,2
row-2krd.ughn.nq8w,00000000-0000-0000-0C1F-D766E9370E0A,0,https://data.ny.gov/resource/d6yy-54nr/row-2krd.ughn.nq8w,2012-12-22T00:00:00,01 18 35 39 44 11,4
row-dyt8_7mga-upkh,00000000-0000-0000-2704-DF4E3ECD342E,0,https://data.ny.gov/resource/d6yy-54nr/row-dyt8_7mga-upkh,2012-12-19T00:00:00,05 08 20 23 30 03,5
row-e83r_s8tk~cwkt,00000000-0000-0000-9182-89183EBB41BB,0,https://data.ny.gov/resource/d6yy-54nr/row-e83r_s8tk~cwkt,2012-12-15T00:00:00,15 23 40 44 55 14,2
row-uu7t.we5e_h9nr,00000000-0000-0000-8D99-64693CAAA040,0,https://data.ny.gov/resource/d6yy-54nr/row-uu7t.we5e_h9nr,2012-12-12T00:00:00,08 10 25 36 44 28,4
row-zgjz_eqzz~bd5x,00000000-0000-0000-C4A0-5E34F9229771,0,https://data.ny.gov/resource/d6yy-54nr/row-zgjz_eqzz~bd5x,2012-12-08T00:00:00,07 23 26 40 53 21,5
row-ekaj~8cqh.svf2,00000000-0000-0000-5F90-B9E28441F145,0,https://data.ny.gov/resource/d6yy-54nr/row-ekaj~8cqh.svf2,2012-12-05T00:00:00,13 17 19 27 38 12,3
row-6259~w9x9-u2xm,00000000-0000-0000-0ADF-A3DBFD79DA79,0,https://data.ny.gov/resource/d6yy-54nr/row-6259~w9x9-u2xm,2012-12-01T00:00:00,03 10 19 36 46 03,5
row-27n8.zvxx_8ist,00000000-0000-0000-272F-20B06BC42FD8,0,https://data.ny.gov/resource/d6yy-54nr/row-27n8.zvxx_8ist,2012-11-28T00:00:00,05 16 22 23 29 06,3
row-kh7d-6k4g~9vk9,00000000-0000-0000-E9B0-98FCC35AE3B5,0,https://data.ny.gov/resource/d6yy-54nr/row-kh7d-6k4g~9vk9,2012-11-24T00:00:00,22 32 37 44 50 34,5
row-vj3k-7epg_4z8c,00000000-0000-0000-6714-E4E26A54CCA1,0,https://data.ny.gov/resource/d6yy-54nr/row-vj3k-7epg_4z8c,2012-11-21T00:00:00,08 18 24 30 39 26,3
row-4kbd_m78s-nz52,00000000-0000-0000-6525-18452E79CD06,0,https://data.ny.gov/resource/d6yy-54nr/row-4kbd_m78s-nz52,2012-11-17T00:00:00,03 15 27 58 59 20,5
row-7nb4.jgxi.kymz,00000000-0000-0000-A8E3-B426C3A701BF,0,https://data.ny.gov/resource/d6yy-54nr/row-7nb4.jgxi.kymz,2012-11-14T00:00:00,08 10 30 44 58 13,4
row-3y24_59tu.bmq4,00000000-0000-0000-18BB-9619F42A9000,0,https://data.ny.gov/resource/d6yy-54nr/row-3y24_59tu.bmq4,2012-11-10T00:00:00,32 42 50 54 55 32,4
row-3636~ss8n_79ky,00000000-0000-0000-853A-555B35611718,0,https://data.ny.gov/resource/d6yy-54nr/row-3636~ss8n_79ky,2012-11-07T00:00:00,32 34 45 52 58 20,2
row-s49a.wzsn.gcuz,00000000-0000-0000-93DD-ECFA907F2F3B,0,https://data.ny.gov/resource/d6yy-54nr/row-s49a.wzsn.gcuz,2012-11-03T00:00:00,04 07 09 30 54 25,5
row-fm93-72jt.32br,00000000-0000-0000-93ED-EE6267D9A072,0,https://data.ny.gov/resource/d6yy-54nr/row-fm93-72jt.32br,2012-10-31T00:00:00,01 27 31 45 48 05,5
row-mcds-ud6y_wmey,00000000-0000-0000-20AC-798FD6A11EDE,0,https://data.ny.gov/resource/d6yy-54nr/row-mcds-ud6y_wmey,2012-10-27T00:00:00,22 32 34 36 56 33,4
row-ip9x.3s4j_j3nd,00000000-0000-0000-96B4-C156E9440C11,0,https://data.ny.gov/resource/d6yy-54nr/row-ip9x.3s4j_j3nd,2012-10-24T00:00:00,03 18 21 23 50 04,3
row-fzwm-jdsg.k2de,00000000-0000-0000-EBC3-9EFD7BD1F052,0,https://data.ny.gov/resource/d6yy-54nr/row-fzwm-jdsg.k2de,2012-10-20T00:00:00,04 21 28 31 44 10,2
row-yrib.iwx6-2h7k,00000000-0000-0000-E7BE-4EADA247F5BF,0,https://data.ny.gov/resource/d6yy-54nr/row-yrib.iwx6-2h7k,2012-10-17T00:00:00,01 07 10 23 42 35,4
row-8q2d~n3xx.bfym,00000000-0000-0000-5CBB-7057974BD269,0,https://data.ny.gov/resource/d6yy-54nr/row-8q2d~n3xx.bfym,2012-10-13T00:00:00,02 05 25 26 49 18,3
row-9rpm_4vty-cnxb,00000000-0000-0000-4C38-BBB1BD0C0C35,0,https://data.ny.gov/resource/d6yy-54nr/row-9rpm_4vty-cnxb,2012-10-10T00:00:00,18 26 29 35 43 28,5
row-mc4z_zffx_htkv,00000000-0000-0000-C076-6FCB97C9E2BE,0,https://data.ny.gov/resource/d6yy-54nr/row-mc4z_zffx_htkv,2012-10-06T00:00:00,15 26 34 36 59 35,4
row-u6tw.yd64~5zj9,00000000-0000-0000-3644-99F5F6E10DE4,0,https://data.ny.gov/resource/d6yy-54nr/row-u6tw.yd64~5zj9,2012-10-03T00:00:00,17 23 36 55 59 10,4
row-j437~4rsu.k5re,00000000-0000-0000-FCBB-460A66AA4351,0,https://data.ny.gov/resource/d6yy-54nr/row-j437~4rsu.k5re,2012-09-29T00:00:00,14 18 28 29 57 08,2
row-5bmz-yrke-iu48,00000000-0000-0000-C932-A91183F0B7FE,0,https://data.ny.gov/resource/d6yy-54nr/row-5bmz-yrke-iu48,2012-09-26T00:00:00,13 26 39 41 42 10,5
row-vrfb.qv7u~jrt8,00000000-0000-0000-5800-134B55E23D03,0,https://data.ny.gov/resource/d6yy-54nr/row-vrfb.qv7u~jrt8,2012-09-22T00:00:00,02 16 18 40 42 33,4
row-niek~2sr8.wtzd,00000000-0000-0000-71A3-6B4C2EB065B1,0,https://data.ny.gov/resource/d6yy-54nr/row-niek~2sr8.wtzd,2012-09-19T00:00:00,01 05 08 39 50 23,5
row-kbgt.veer.42wj,00000000-0000-0000-B46A-AEFD278DC35F,0,https://data.ny.gov/resource/d6yy-54nr/row-kbgt.veer.42wj,2012-09-15T00:00:00,03 20 26 43 48 01,4
row-p84x~9gnm~r3mq,00000000-0000-0000-207C-150950CD0571,0,https://data.ny.gov/resource/d6yy-54nr/row-p84x~9gnm~r3mq,2012-09-12T00:00:00,24 33 36 48 56 06,5
row-jg6n-95ce_79uf,00000000-0000-0000-B03A-69CCD6317ED0,0,https://data.ny.gov/resource/d6yy-54nr/row-jg6n-95ce_79uf,2012-09-08T00:00:00,06 20 34 44 48 29,2
row-uu6x~yr79-h7mm,00000000-0000-0000-692F-B2D209FEAFAC,0,https://data.ny.gov/resource/d6yy-54nr/row-uu6x~yr79-h7mm,2012-09-05T00:00:00,04 19 26 42 51 29,3
row-eywf.f6px.yrd7,00000000-0000-0000-C05C-B3A99137D5C6,0,https://data.ny.gov/resource/d6yy-54nr/row-eywf.f6px.yrd7,2012-09-01T00:00:00,08 11 21 44 49 22,4
row-d5cw_2tdr.uat5,00000000-0000-0000-8B48-13B424C94826,0,https://data.ny.gov/resource/d6yy-54nr/row-d5cw_2tdr.uat5,2012-08-29T00:00:00,25 28 49 54 56 28,3
row-k8ai.hhaq~tfu9,00000000-0000-0000-FDD0-031073A4F9D0,0,https://data.ny.gov/resource/d6yy-54nr/row-k8ai.hhaq~tfu9,2012-08-25T00:00:00,01 06 07 20 49 23,2
row-f833-hx7e_yh55,00000000-0000-0000-7F18-E60E684C0CE9,0,https://data.ny.gov/resource/d6yy-54nr/row-f833-hx7e_yh55,2012-08-22T00:00:00,22 29 31 47 55 19,3
row-kqqq_i2ny.xvzi,00000000-0000-0000-A021-3CFE679A77FD,0,https://data.ny.gov/resource/d6yy-54nr/row-kqqq_i2ny.xvzi,2012-08-18T00:00:00,14 26 41 55 59 01,2
row-zfce-ixtt_6bbw,00000000-0000-0000-1718-D224E23295B3,0,https://data.ny.gov/resource/d6yy-54nr/row-zfce-ixtt_6bbw,2012-08-15T00:00:00,06 27 46 51 56 21,2
row-fedh.xs3s.psxd,00000000-0000-0000-10D0-1B5FCA5E1F37,0,https://data.ny.gov/resource/d6yy-54nr/row-fedh.xs3s.psxd,2012-08-11T00:00:00,04 13 39 46 51 01,5
row-k7tn_jhj3_qma5,00000000-0000-0000-3A06-79DB882B1981,0,https://data.ny.gov/resource/d6yy-54nr/row-k7tn_jhj3_qma5,2012-08-08T00:00:00,03 07 11 15 28 12,4
row-ic6g.yju2-sinm,00000000-0000-0000-A951-D0FC5C43E561,0,https://data.ny.gov/resource/d6yy-54nr/row-ic6g.yju2-sinm,2012-08-04T00:00:00,19 30 48 53 55 18,3
row-49ys_s8nh~rgu3,00000000-0000-0000-2019-042DB718756E,0,https://data.ny.gov/resource/d6yy-54nr/row-49ys_s8nh~rgu3,2012-08-01T00:00:00,03 16 48 56 58 04,5
row-ycn6.f9xs.zir8,00000000-0000-0000-B9A3-D650011B6A47,0,https://data.ny.gov/resource/d6yy-54nr/row-ycn6.f9xs.zir8,2012-07-28T00:00:00,05 06 13 36 50 13,2
row-zp5z-ih8z_3eef,00000000-0000-0000-8A7A-171D581AEBF0,0,https://data.ny.gov/resource/d6yy-54nr/row-zp5z-ih8z_3eef,2012-07-25T00:00:00,03 14 35 38 46 16,3
row-6d5r.i7zt_272g,00000000-0000-0000-98BB-3A2AEA9F2099,0,https://data.ny.gov/resource/d6yy-54nr/row-6d5r.i7zt_272g,2012-07-21T00:00:00,09 31 38 54 56 20,4
row-f3zy_yxg6-72y4,00000000-0000-0000-8F63-5E011C4F49BC,0,https://data.ny.gov/resource/d6yy-54nr/row-f3zy_yxg6-72y4,2012-07-18T00:00:00,02 05 20 23 57 03,3
row-gdr8-65f6-6hdz,00000000-0000-0000-7D46-8FF7C16CE441,0,https://data.ny.gov/resource/d6yy-54nr/row-gdr8-65f6-6hdz,2012-07-14T00:00:00,04 16 32 37 46 13,4
row-r75s~zvd4.pbnv,00000000-0000-0000-F78A-D03029B2FEFD,0,https://data.ny.gov/resource/d6yy-54nr/row-r75s~zvd4.pbnv,2012-07-11T00:00:00,05 22 36 49 55 23,2
row-qpj4.9d2v.stk2,00000000-0000-0000-9915-4931FD21EF21,0,https://data.ny.gov/resource/d6yy-54nr/row-qpj4.9d2v.stk2,2012-07-07T00:00:00,03 05 29 39 59 29,3
row-ks6k.vzd5.7h77,00000000-0000-0000-A7F4-E09E06581F92,0,https://data.ny.gov/resource/d6yy-54nr/row-ks6k.vzd5.7h77,2012-07-04T00:00:00,14 19 35 39 56 33,5
row-33zq.fcn7.d4ci,00000000-0000-0000-6931-47876FC3C401,0,https://data.ny.gov/resource/d6yy-54nr/row-33zq.fcn7.d4ci,2012-06-30T00:00:00,07 15 20 41 44 22,4
row-tg2h.vwx8~atx8,00000000-0000-0000-75A7-82C80AF512D0,0,https://data.ny.gov/resource/d6yy-54nr/row-tg2h.vwx8~atx8,2012-06-27T00:00:00,06 34 40 46 58 06,3
row-8bcp-kyju_6g45,00000000-0000-0000-C4B4-9F822E99F8CD,0,https://data.ny.gov/resource/d6yy-54nr/row-8bcp-kyju_6g45,2012-06-23T00:00:00,01 03 41 44 53 30,3
row-8sdz~ugmb_2vqj,00000000-0000-0000-C3D0-59AAF5F7BAF4,0,https://data.ny.gov/resource/d6yy-54nr/row-8sdz~ugmb_2vqj,2012-06-20T00:00:00,11 17 29 56 57 14,5
row-vdmh.ycc4_ixwn,00000000-0000-0000-217A-3BFFEC85F239,0,https://data.ny.gov/resource/d6yy-54nr/row-vdmh.ycc4_ixwn,2012-06-16T00:00:00,08 14 15 16 27 26,10
row-p6df~gznu.xu4g,00000000-0000-0000-DEC2-80A138B74B67,0,https://data.ny.gov/resource/d6yy-54nr/row-p6df~gznu.xu4g,2012-06-13T00:00:00,07 10 14 33 57 18,4
row-3kg4.wzdm.55iw,00000000-0000-0000-F959-C21F05FDB0C1,0,https://data.ny.gov/resource/d6yy-54nr/row-3kg4.wzdm.55iw,2012-06-09T00:00:00,18 22 45 56 57 27,4
row-cmmt_qbw8-f52w,00000000-0000-0000-A738-1F82EDD48074,0,https://data.ny.gov/resource/d6yy-54nr/row-cmmt_qbw8-f52w,2012-06-06T00:00:00,19 30 33 48 59 27,4
row-xbjb~24di_rfwm,00000000-0000-0000-B6A8-1FFF4564429A,0,https://data.ny.gov/resource/d6yy-54nr/row-xbjb~24di_rfwm,2012-06-02T00:00:00,09 10 17 29 45 33,4
row-fj95-fwh8.mt39,00000000-0000-0000-5A59-22A571566A52,0,https://data.ny.gov/resource/d6yy-54nr/row-fj95-fwh8.mt39,2012-05-30T00:00:00,09 10 24 52 56 14,4
row-ud5t_3h5u.fn24,00000000-0000-0000-509C-395CB96BC0E4,0,https://data.ny.gov/resource/d6yy-54nr/row-ud5t_3h5u.fn24,2012-05-26T00:00:00,13 14 41 49 59 14,2
row-3fm8-qe4v.s6zw,00000000-0000-0000-13A5-4318E022D6FA,0,https://data.ny.gov/resource/d6yy-54nr/row-3fm8-qe4v.s6zw,2012-05-23T00:00:00,04 07 26 53 59 32,3
row-es38~mz5d~mcd2,00000000-0000-0000-7354-E7814E0AEED3,0,https://data.ny.gov/resource/d6yy-54nr/row-es38~mz5d~mcd2,2012-05-19T00:00:00,08 13 35 46 51 30,2
row-qwsy-z9xr_q7y5,00000000-0000-0000-EC7E-3476AB2416E9,0,https://data.ny.gov/resource/d6yy-54nr/row-qwsy-z9xr_q7y5,2012-05-16T00:00:00,03 07 21 28 43 02,2
row-zf4g_hh4a~w6y6,00000000-0000-0000-EF70-A3A0D8E5AF1D,0,https://data.ny.gov/resource/d6yy-54nr/row-zf4g_hh4a~w6y6,2012-05-12T00:00:00,10 24 35 53 58 22,5
row-xd4g~itkn_bs2z,00000000-0000-0000-0111-869CD20F6274,0,https://data.ny.gov/resource/d6yy-54nr/row-xd4g~itkn_bs2z,2012-05-09T00:00:00,01 07 11 55 56 01,4
row-u9v7~s8tm_p87p,00000000-0000-0000-8D18-DA95EDB9730B,0,https://data.ny.gov/resource/d6yy-54nr/row-u9v7~s8tm_p87p,2012-05-05T00:00:00,09 12 20 44 59 23,4
row-5n8e.h22n_kc2g,00000000-0000-0000-E7D1-8A1920BA8480,0,https://data.ny.gov/resource/d6yy-54nr/row-5n8e.h22n_kc2g,2012-05-02T00:00:00,07 08 33 38 50 29,4
row-rma7-wddh-krfb,00000000-0000-0000-D07D-90668D74A50E,0,https://data.ny.gov/resource/d6yy-54nr/row-rma7-wddh-krfb,2012-04-28T00:00:00,31 39 40 57 58 33,2
row-rww4~6ndi~yj9g,00000000-0000-0000-CF2C-731757DF6E26,0,https://data.ny.gov/resource/d6yy-54nr/row-rww4~6ndi~yj9g,2012-04-25T00:00:00,04 25 29 34 43 29,2
row-v4yg.pvq8_jhds,00000000-0000-0000-09BC-5D7444D5BF73,0,https://data.ny.gov/resource/d6yy-54nr/row-v4yg.pvq8_jhds,2012-04-21T00:00:00,06 08 20 42 51 16,5
row-jq58.biw2.aybg,00000000-0000-0000-8EB1-1278348B7F3F,0,https://data.ny.gov/resource/d6yy-54nr/row-jq58.biw2.aybg,2012-04-18T00:00:00,20 22 39 46 49 29,3
row-rsbk_inkn.uiyv,00000000-0000-0000-6ABB-0FE35A550098,0,https://data.ny.gov/resource/d6yy-54nr/row-rsbk_inkn.uiyv,2012-04-14T00:00:00,14 15 16 19 24 02,2
row-wvuy_p9q8_gtcy,00000000-0000-0000-87C8-0353F9AFDF5D,0,https://data.ny.gov/resource/d6yy-54nr/row-wvuy_p9q8_gtcy,2012-04-11T00:00:00,16 23 42 44 47 02,2
row-q535~2653~pep8,00000000-0000-0000-1D4B-76B6BC2C9A85,0,https://data.ny.gov/resource/d6yy-54nr/row-q535~2653~pep8,2012-04-07T00:00:00,05 13 17 20 30 18,4
row-y624~5gv5.q5r8,00000000-0000-0000-8E2B-E5059DCCA74E,0,https://data.ny.gov/resource/d6yy-54nr/row-y624~5gv5.q5r8,2012-04-04T00:00:00,01 24 33 45 49 06,5
row-hkfi_dubc.83fv,00000000-0000-0000-D9D7-3A332A4A4110,0,https://data.ny.gov/resource/d6yy-54nr/row-hkfi_dubc.83fv,2012-03-31T00:00:00,05 14 36 54 58 27,4
row-r9qt.vuz7_f5pv,00000000-0000-0000-55C5-37B9825ED0C2,0,https://data.ny.gov/resource/d6yy-54nr/row-r9qt.vuz7_f5pv,2012-03-28T00:00:00,11 16 29 50 58 33,3
row-knxi-iu3v.f22d,00000000-0000-0000-8FBF-4989713E1A81,0,https://data.ny.gov/resource/d6yy-54nr/row-knxi-iu3v.f22d,2012-03-24T00:00:00,01 15 35 37 47 08,2
row-ptq6_2qvk~ziu3,00000000-0000-0000-0015-D6C0B6506FAF,0,https://data.ny.gov/resource/d6yy-54nr/row-ptq6_2qvk~ziu3,2012-03-21T00:00:00,32 43 53 55 56 06,2
row-nx8y~kif9_2a8f,00000000-0000-0000-F423-FD3D51FAC367,0,https://data.ny.gov/resource/d6yy-54nr/row-nx8y~kif9_2a8f,2012-03-17T00:00:00,11 14 49 55 58 30,5
row-p6e7_2sjy_7up5,00000000-0000-0000-B7A4-0EEE8F225963,0,https://data.ny.gov/resource/d6yy-54nr/row-p6e7_2sjy_7up5,2012-03-14T00:00:00,01 08 41 46 59 24,2
row-e2r9~drdf-gzm2,00000000-0000-0000-0BB5-2030BECB10E3,0,https://data.ny.gov/resource/d6yy-54nr/row-e2r9~drdf-gzm2,2012-03-10T00:00:00,05 14 17 20 41 05,2
row-irm3.nr55_y5dc,00000000-0000-0000-3A46-F29BBDDE13BC,0,https://data.ny.gov/resource/d6yy-54nr/row-irm3.nr55_y5dc,2012-03-07T00:00:00,12 35 45 46 47 12,4
row-8dza~gfiz~bbcv,00000000-0000-0000-FBB4-E9614C82099A,0,https://data.ny.gov/resource/d6yy-54nr/row-8dza~gfiz~bbcv,2012-03-03T00:00:00,29 30 45 47 49 35,2
row-mhd6_zzi3.7ji5,00000000-0000-0000-FB60-03CA67B2C0FB,0,https://data.ny.gov/resource/d6yy-54nr/row-mhd6_zzi3.7ji5,2012-02-29T00:00:00,01 04 11 23 26 14,2
row-mcjf~27fd-uwc2,00000000-0000-0000-5794-1C2C025FC760,0,https://data.ny.gov/resource/d6yy-54nr/row-mcjf~27fd-uwc2,2012-02-25T00:00:00,06 11 42 53 54 07,2
row-92dq~xczn~cfba,00000000-0000-0000-E42A-B6FA5A728E70,0,https://data.ny.gov/resource/d6yy-54nr/row-92dq~xczn~cfba,2012-02-22T00:00:00,07 16 17 39 51 32,3
